GERMANY;GPS 100 Weyhe;GPS-100;MO;12.07.2020;;;PoolA;Gold;4;;;Kraßmann;Jan;Lichtwark;Nils;Brokoriow;Danny;Multhaupt;Jörg;2;6;4;6;1;;;;;;
GERMANY;GPS 100 Weyhe;GPS-100;MO;12.07.2020;;;PoolA;Gold;4;;;Schomaker;Fabian;Hoffmann;Mathis;Ortega;Javier;Möller;Stefan;2;6;2;7;5;;;;;;
GERMANY;GPS 100 Weyhe;GPS-100;MO;12.07.2020;;;PoolA;Gold;4;;;Kraßmann;Jan;Lichtwark;Nils;Ortega;Javier;Möller;Stefan;2;6;2;1;6;10;6;;;;
GERMANY;GPS 100 Weyhe;GPS-100;MO;12.07.2020;;;PoolA;Gold;4;;;Schomaker;Fabian;Hoffmann;Mathis;Brokoriow;Danny;Multhaupt;Jörg;2;7;5;6;2;;;;;;
GERMANY;GPS 100 Weyhe;GPS-100;MO;12.07.2020;;;PoolB;Gold;4;;;Haack;Jan;Couto;Jaime;Jonker;René;Breyer;Inken;2;7;6;6;1;;;;;;
GERMANY;GPS 100 Weyhe;GPS-100;MO;12.07.2020;;;PoolB;Gold;4;;;Schwarz;Alexander;Overmeyer;Dominik;Münzner;Lars;Tetzel;Stefanie;2;6;1;6;4;;;;;;
GERMANY;GPS 100 Weyhe;GPS-100;MO;12.07.2020;;;PoolB;Gold;4;;;Haack;Jan;Couto;Jaime;Schwarz;Alexander;Overmeyer;Dominik;2;6;3;7;6;;;;;;
GERMANY;GPS 100 Weyhe;GPS-100;MO;12.07.2020;;;PoolB;Gold;4;;;Jonker;René;Breyer;Inken;Münzner;Lars;Tetzel;Stefanie;2;3;6;1;6;;;;;;
GERMANY;GPS 100 Weyhe;GPS-100;MO;12.07.2020;;;PoolB;Gold;4;;;Haack;Jan;Couto;Jaime;Münzner;Lars;Tetzel;Stefanie;2;6;3;6;3;;;;;;
GERMANY;GPS 100 Weyhe;GPS-100;MO;12.07.2020;;;PoolB;Gold;4;;;Jonker;René;Breyer;Inken;Schwarz;Alexander;Overmeyer;Dominik;2;4;6;5;7;;;;;;
GERMANY;GPS 100 Weyhe;GPS-100;MO;12.07.2020;;;POS3;Gold;2;;;Schomaker;Fabian;Hoffmann;Mathis;Schwarz;Alexander;Overmeyer;Dominik;2;4;6;7;5;7;5;2;6;2;6
GERMANY;GPS 100 Weyhe;GPS-100;MO;12.07.2020;;;KO1;Gold;2;;;Kraßmann;Jan;Lichtwark;Nils;Haack;Jan;Couto;Jaime;2;3;6;2;6;;;;;;
